antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedents_list,consequents_list
"frozenset({'Ceftriaxone_I_S', 'Amikacin_I_S'})",frozenset({'Cefepime_I_S'}),0.12044627698277953,0.35071549842347804,0.11523162745573612,0.9567055980668546,2.727868036535022,0.0729892513904683,14.996962022460506,0.720153113236857,"['Ceftriaxone_I_S', 'Amikacin_I_S']",['Cefepime_I_S']
"frozenset({'Ceftriaxone_I_S', 'Cefepime_I_S'})",frozenset({'Amikacin_I_S'}),0.1175357749211739,0.49941789958767885,0.11523162745573612,0.9803962030540653,1.963077822928421,0.056532157618193274,25.534956406295965,0.5559385081546505,"['Ceftriaxone_I_S', 'Cefepime_I_S']",['Amikacin_I_S']
frozenset({'Ceftriaxone_I_S'}),"frozenset({'Amikacin_I_S', 'Cefepime_I_S'})",0.12437545476594712,0.3318457433907349,0.11523162745573612,0.9264820592823714,2.791905810861875,0.07395816220936968,9.088315723852295,0.7329873643983597,['Ceftriaxone_I_S'],"['Amikacin_I_S', 'Cefepime_I_S']"
"frozenset({'Amikacin_I_S', 'Imipenem_I_S'})",frozenset({'Cefepime_I_S'}),0.1919718651467378,0.35071549842347804,0.16403104535532378,0.8544535691724573,2.4363153981314256,0.09670353698710092,4.461012873244939,0.7296083968465668,"['Amikacin_I_S', 'Imipenem_I_S']",['Cefepime_I_S']
"frozenset({'Imipenem_I_S', 'Cefepime_I_S'})",frozenset({'Amikacin_I_S'}),0.16720834343924326,0.49941789958767885,0.16403104535532378,0.9809979692486219,1.9642827581040592,0.08052420568136168,26.343610688874282,0.5894731543915491,"['Imipenem_I_S', 'Cefepime_I_S']",['Amikacin_I_S']
"frozenset({'Levofloxacin_I_S', 'Amikacin_I_S'})",frozenset({'Cefepime_I_S'}),0.3307543051176328,0.35071549842347804,0.30383216104778077,0.9186037984894039,2.6192278431340332,0.18783150007273902,7.976840313512644,0.9237386136243977,"['Levofloxacin_I_S', 'Amikacin_I_S']",['Cefepime_I_S']
"frozenset({'Amikacin_I_S', 'Cefepime_I_S'})",frozenset({'Levofloxacin_I_S'}),0.3318457433907349,0.34996361872422993,0.30383216104778077,0.9155825171758515,2.6162219961993456,0.187698223832527,7.700257808324751,0.9245910407499763,"['Amikacin_I_S', 'Cefepime_I_S']",['Levofloxacin_I_S']
"frozenset({'Levofloxacin_I_S', 'Cefepime_I_S'})",frozenset({'Amikacin_I_S'}),0.30897404802328404,0.49941789958767885,0.30383216104778077,0.9833581913807992,1.9690087043188942,0.14952499095688965,30.07978951487064,0.7121732946064679,"['Levofloxacin_I_S', 'Cefepime_I_S']",['Amikacin_I_S']
frozenset({'Levofloxacin_I_S'}),"frozenset({'Amikacin_I_S', 'Cefepime_I_S'})",0.34996361872422993,0.3318457433907349,0.30383216104778077,0.8681821332039643,2.6162219961993456,0.187698223832527,5.068768542910143,0.9503613294496603,['Levofloxacin_I_S'],"['Amikacin_I_S', 'Cefepime_I_S']"
frozenset({'Cefepime_I_S'}),"frozenset({'Levofloxacin_I_S', 'Amikacin_I_S'})",0.35071549842347804,0.3307543051176328,0.30383216104778077,0.8663208852005534,2.6192278431340332,0.18783150007273902,5.0063594143812935,0.9521374510921928,['Cefepime_I_S'],"['Levofloxacin_I_S', 'Amikacin_I_S']"
"frozenset({'Amikacin_I_S', 'Meropenem_I_S'})",frozenset({'Cefepime_I_S'}),0.3130730050933786,0.35071549842347804,0.27875333495027893,0.8903780601177564,2.5387474010134925,0.16895377992601857,5.922943000953884,0.882342618746333,"['Amikacin_I_S', 'Meropenem_I_S']",['Cefepime_I_S']
"frozenset({'Meropenem_I_S', 'Cefepime_I_S'})",frozenset({'Amikacin_I_S'}),0.2854959980596653,0.49941789958767885,0.27875333495027893,0.9763826352901198,1.955041331310361,0.13617152325863285,21.195510445875684,0.6836936686433525,"['Meropenem_I_S', 'Cefepime_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Cefepime_I_S'})",frozenset({'Meropenem_I_S'}),0.3318457433907349,0.34208100897404803,0.27875333495027893,0.8400087706475662,2.4555843458450903,0.16523520822743332,4.11221911156559,0.8871678205751493,"['Amikacin_I_S', 'Cefepime_I_S']",['Meropenem_I_S']
frozenset({'Meropenem_I_S'}),"frozenset({'Amikacin_I_S', 'Cefepime_I_S'})",0.34208100897404803,0.3318457433907349,0.27875333495027893,0.8148752127056155,2.4555843458450903,0.16523520822743332,3.609210124556521,0.9009695171128884,['Meropenem_I_S'],"['Amikacin_I_S', 'Cefepime_I_S']"
"frozenset({'Minocycline_I_S', 'Cefepime_I_S'})",frozenset({'Amikacin_I_S'}),0.21232112539413048,0.49941789958767885,0.19922386611690518,0.9383139136394792,1.8788151454206077,0.09318689563447635,8.114992050017538,0.5938329375736793,"['Minocycline_I_S', 'Cefepime_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Cefepime_I_S'})",frozenset({'Piperacillin tazobactam_I_S'}),0.3318457433907349,0.3363570215862236,0.299490662139219,0.9024996345563513,2.6831597874789708,0.18787201626624514,6.806569138423747,0.9388626684952505,"['Amikacin_I_S', 'Cefepime_I_S']",['Piperacillin tazobactam_I_S']
"frozenset({'Amikacin_I_S', 'Piperacillin tazobactam_I_S'})",frozenset({'Cefepime_I_S'}),0.32260489934513703,0.35071549842347804,0.299490662139219,0.92835125178558,2.6470208928851635,0.18634812407153328,9.062049481080075,0.9185434146651401,"['Amikacin_I_S', 'Piperacillin tazobactam_I_S']",['Cefepime_I_S']
"frozenset({'Cefepime_I_S', 'Piperacillin tazobactam_I_S'})",frozenset({'Amikacin_I_S'}),0.30472956585010913,0.49941789958767885,0.299490662139219,0.982808022922636,1.9679070848963278,0.14730326242009223,29.11719217398322,0.7074167159762411,"['Cefepime_I_S', 'Piperacillin tazobactam_I_S']",['Amikacin_I_S']
frozenset({'Cefepime_I_S'}),"frozenset({'Amikacin_I_S', 'Piperacillin tazobactam_I_S'})",0.35071549842347804,0.32260489934513703,0.299490662139219,0.8539419087136929,2.6470208928851635,0.18634812407153328,4.637847138006305,0.9583115064692828,['Cefepime_I_S'],"['Amikacin_I_S', 'Piperacillin tazobactam_I_S']"
frozenset({'Piperacillin tazobactam_I_S'}),"frozenset({'Amikacin_I_S', 'Cefepime_I_S'})",0.3363570215862236,0.3318457433907349,0.299490662139219,0.8903951543120854,2.6831597874789708,0.18787201626624514,6.0960284412219,0.9452448209819149,['Piperacillin tazobactam_I_S'],"['Amikacin_I_S', 'Cefepime_I_S']"
"frozenset({'Tigecycline_I_S', 'Cefepime_I_S'})",frozenset({'Amikacin_I_S'}),0.346737812272617,0.49941789958767885,0.32842590346834827,0.9471880246222719,1.8965840539641723,0.155258833555531,9.47857179800601,0.7236547127344363,"['Tigecycline_I_S', 'Cefepime_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Cefepime_I_S'})",frozenset({'Tigecycline_I_S'}),0.3318457433907349,0.9499151103565365,0.32842590346834827,0.9896944891097792,1.0418767722710633,0.01320061751399143,4.8600103553323555,0.06015615986756226,"['Amikacin_I_S', 'Cefepime_I_S']",['Tigecycline_I_S']
frozenset({'Cefepime_I_S'}),"frozenset({'Tigecycline_I_S', 'Amikacin_I_S'})",0.35071549842347804,0.48649041959738054,0.32842590346834827,0.9364453665283541,1.9248999133494884,0.15780617348100598,8.079813419610314,0.7400337888304854,['Cefepime_I_S'],"['Tigecycline_I_S', 'Amikacin_I_S']"
"frozenset({'Colistin_I_R', 'Cefepime_I_S'})",frozenset({'Amikacin_I_S'}),0.12270191608052389,0.49941789958767885,0.11942760126121756,0.9733148843644989,1.948898678177276,0.05814806805689868,18.75885071100688,0.5549877532483407,"['Colistin_I_R', 'Cefepime_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Ceftazidime_I_R'})",frozenset({'Levofloxacin_I_R'}),0.1717438758185787,0.6500363812757701,0.14050448702401164,0.8181047874593984,1.2585523072628257,0.028864719480627493,1.9239847703309565,0.2480347279592958,"['Amikacin_I_S', 'Ceftazidime_I_R']",['Levofloxacin_I_R']
"frozenset({'Amikacin_I_S', 'Levofloxacin_I_R'})",frozenset({'Ceftazidime_I_R'}),0.16866359447004609,0.6548872180451127,0.14050448702401164,0.8330457290767903,1.2720445690839624,0.03004885485603409,2.0671096345514948,0.2572532871884907,"['Amikacin_I_S', 'Levofloxacin_I_R']",['Ceftazidime_I_R']
"frozenset({'Meropenem_I_R', 'Amikacin_I_S'})",frozenset({'Ceftazidime_I_R'}),0.11874848411350958,0.6548872180451127,0.10291050206160562,0.8666258169934641,1.3233207079234297,0.025143637653435066,2.5875531094197983,0.2772480724276734,"['Meropenem_I_R', 'Amikacin_I_S']",['Ceftazidime_I_R']
"frozenset({'Amikacin_I_S', 'Piperacillin tazobactam_I_R'})",frozenset({'Ceftazidime_I_R'}),0.17681300024254185,0.6548872180451127,0.14494300266796023,0.8197530864197531,1.2517469631897493,0.02915042882491216,1.9146668039962924,0.24431447061078737,"['Amikacin_I_S', 'Piperacillin tazobactam_I_R']",['Ceftazidime_I_R']
"frozenset({'Amikacin_I_S', 'Ceftazidime_I_R'})",frozenset({'Piperacillin tazobactam_I_R'}),0.1717438758185787,0.6636429784137764,0.14494300266796023,0.8439485948312386,1.2716906865321236,0.030966385395392912,2.155424497603666,0.2579458854677449,"['Amikacin_I_S', 'Ceftazidime_I_R']",['Piperacillin tazobactam_I_R']
"frozenset({'Amikacin_I_S', 'Ceftazidime_I_R'})",frozenset({'Tigecycline_I_S'}),0.1717438758185787,0.9499151103565365,0.16235750666990056,0.9453467024431579,0.9951907198195173,-0.0007845960813639141,0.9164111203239425,-0.005800728596858782,"['Amikacin_I_S', 'Ceftazidime_I_R']",['Tigecycline_I_S']
"frozenset({'Ceftriaxone_I_S', 'Amikacin_I_S'})",frozenset({'Ceftazidime_I_S'}),0.12044627698277953,0.3451127819548872,0.11494057724957556,0.9542891663310512,2.7651516148590374,0.07337302752393962,14.32673975688121,0.7257728103681023,"['Ceftriaxone_I_S', 'Amikacin_I_S']",['Ceftazidime_I_S']
"frozenset({'Ceftriaxone_I_S', 'Ceftazidime_I_S'})",frozenset({'Amikacin_I_S'}),0.11799660441426146,0.49941789958767885,0.11494057724957556,0.9741007194244604,1.950472180169516,0.05601096091452686,19.3280310992535,0.5524963234853583,"['Ceftriaxone_I_S', 'Ceftazidime_I_S']",['Amikacin_I_S']
frozenset({'Ceftriaxone_I_S'}),"frozenset({'Amikacin_I_S', 'Ceftazidime_I_S'})",0.12437545476594712,0.32767402376910015,0.11494057724957556,0.9241419656786272,2.8203089004389192,0.07418597152830596,8.862950144246929,0.7371069185477844,['Ceftriaxone_I_S'],"['Amikacin_I_S', 'Ceftazidime_I_S']"
"frozenset({'Amikacin_I_S', 'Imipenem_I_S'})",frozenset({'Ceftazidime_I_S'}),0.1919718651467378,0.3451127819548872,0.16213921901528014,0.8445988629185092,2.4473126093281423,0.09588727457742101,4.214172626688674,0.7318910142538008,"['Amikacin_I_S', 'Imipenem_I_S']",['Ceftazidime_I_S']
"frozenset({'Imipenem_I_S', 'Ceftazidime_I_S'})",frozenset({'Amikacin_I_S'}),0.16504972107688576,0.49941789958767885,0.16213921901528014,0.982365907421014,1.9670218232707692,0.07971043398752961,28.387176610882175,0.5887982123235179,"['Imipenem_I_S', 'Ceftazidime_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Levofloxacin_I_S'})",frozenset({'Ceftazidime_I_S'}),0.3307543051176328,0.3451127819548872,0.2995149163230657,0.9055510742831999,2.6239279494480523,0.18536737794036384,6.93377095689533,0.9247604865932422,"['Amikacin_I_S', 'Levofloxacin_I_S']",['Ceftazidime_I_S']
"frozenset({'Levofloxacin_I_S', 'Ceftazidime_I_S'})",frozenset({'Amikacin_I_S'}),0.30463254911472226,0.49941789958767885,0.2995149163230657,0.9832006369426751,1.9686932281650478,0.1473759684981507,29.79768332312199,0.7076098311904988,"['Levofloxacin_I_S', 'Ceftazidime_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Ceftazidime_I_S'})",frozenset({'Levofloxacin_I_S'}),0.32767402376910015,0.34996361872422993,0.2995149163230657,0.9140636565507032,2.6118819432798874,0.18484092920290207,7.564161508213314,0.9179093551107479,"['Amikacin_I_S', 'Ceftazidime_I_S']",['Levofloxacin_I_S']
frozenset({'Levofloxacin_I_S'}),"frozenset({'Amikacin_I_S', 'Ceftazidime_I_S'})",0.34996361872422993,0.32767402376910015,0.2995149163230657,0.8558458659643772,2.611881943279887,0.18484092920290207,4.663938226459445,0.9493842514708379,['Levofloxacin_I_S'],"['Amikacin_I_S', 'Ceftazidime_I_S']"
frozenset({'Ceftazidime_I_S'}),"frozenset({'Amikacin_I_S', 'Levofloxacin_I_S'})",0.3451127819548872,0.3307543051176328,0.2995149163230657,0.8678754655984258,2.6239279494480523,0.18536737794036384,5.065264357702768,0.9450359655778426,['Ceftazidime_I_S'],"['Amikacin_I_S', 'Levofloxacin_I_S']"
"frozenset({'Amikacin_I_S', 'Meropenem_I_S'})",frozenset({'Ceftazidime_I_S'}),0.3130730050933786,0.3451127819548872,0.2719136551055057,0.8685311434769135,2.5166588688982463,0.16386815936275323,4.981310672083863,0.8773097867962371,"['Amikacin_I_S', 'Meropenem_I_S']",['Ceftazidime_I_S']
"frozenset({'Meropenem_I_S', 'Ceftazidime_I_S'})",frozenset({'Amikacin_I_S'}),0.27596410380790687,0.49941789958767885,0.2719136551055057,0.9853225522939004,1.9729420052973394,0.13409224202016468,34.10552777539735,0.6811025971518062,"['Meropenem_I_S', 'Ceftazidime_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Ceftazidime_I_S'})",frozenset({'Meropenem_I_S'}),0.32767402376910015,0.34208100897404803,0.2719136551055057,0.8298297557364915,2.4258281926414877,0.1598225944399857,3.8662399168162738,0.8742331440351241,"['Amikacin_I_S', 'Ceftazidime_I_S']",['Meropenem_I_S']
"frozenset({'Minocycline_I_S', 'Ceftazidime_I_S'})",frozenset({'Amikacin_I_S'}),0.20419597380548143,0.49941789958767885,0.19352413291292747,0.9477372609573583,1.897683806967699,0.09154500857073325,9.578183416753022,0.5944199917762091,"['Minocycline_I_S', 'Ceftazidime_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Piperacillin tazobactam_I_S'})",frozenset({'Ceftazidime_I_S'}),0.32260489934513703,0.3451127819548872,0.29580402619451857,0.91692353958349,2.6568808445447534,0.18446895190924195,7.882945599292357,0.9206130950687272,"['Amikacin_I_S', 'Piperacillin tazobactam_I_S']",['Ceftazidime_I_S']
"frozenset({'Ceftazidime_I_S', 'Piperacillin tazobactam_I_S'})",frozenset({'Amikacin_I_S'}),0.3012854717438758,0.49941789958767885,0.29580402619451857,0.9818064723876992,1.9659016490964423,0.14533666871990913,27.514295802309096,0.7031878318757162,"['Ceftazidime_I_S', 'Piperacillin tazobactam_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Ceftazidime_I_S'})",frozenset({'Piperacillin tazobactam_I_S'}),0.32767402376910015,0.3363570215862236,0.29580402619451857,0.902738712065137,2.6838705724290164,0.1855885675083706,6.823300333615012,0.9331839218687367,"['Amikacin_I_S', 'Ceftazidime_I_S']",['Piperacillin tazobactam_I_S']
frozenset({'Piperacillin tazobactam_I_S'}),"frozenset({'Amikacin_I_S', 'Ceftazidime_I_S'})",0.3363570215862236,0.32767402376910015,0.29580402619451857,0.879434669743294,2.6838705724290164,0.1855885675083706,5.576445357876869,0.9453935499671581,['Piperacillin tazobactam_I_S'],"['Amikacin_I_S', 'Ceftazidime_I_S']"
frozenset({'Ceftazidime_I_S'}),"frozenset({'Amikacin_I_S', 'Piperacillin tazobactam_I_S'})",0.3451127819548872,0.32260489934513703,0.29580402619451857,0.8571227774263828,2.6568808445447534,0.18446895190924195,4.741099305075282,0.9522537362384534,['Ceftazidime_I_S'],"['Amikacin_I_S', 'Piperacillin tazobactam_I_S']"
"frozenset({'Tigecycline_I_S', 'Ceftazidime_I_S'})",frozenset({'Amikacin_I_S'}),0.34084404559786563,0.49941789958767885,0.32413291292748,0.9509713228492137,1.9041594697233297,0.15390929558802688,10.209985859353196,0.7203665507956273,"['Tigecycline_I_S', 'Ceftazidime_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Ceftazidime_I_S'})",frozenset({'Tigecycline_I_S'}),0.32767402376910015,0.9499151103565365,0.32413291292748,0.9891931902294596,1.0413490420824874,0.012870406477884844,4.6345675279670475,0.059059428466043284,"['Amikacin_I_S', 'Ceftazidime_I_S']",['Tigecycline_I_S']
frozenset({'Ceftazidime_I_S'}),"frozenset({'Tigecycline_I_S', 'Amikacin_I_S'})",0.3451127819548872,0.48649041959738054,0.32413291292748,0.9392086583737438,1.9305799673322095,0.1562388508258276,8.447084184449567,0.7360365648102362,['Ceftazidime_I_S'],"['Tigecycline_I_S', 'Amikacin_I_S']"
"frozenset({'Colistin_I_R', 'Ceftazidime_I_S'})",frozenset({'Amikacin_I_S'}),0.12687363570215862,0.49941789958767885,0.12226534077128305,0.96367807302619,1.929602590980031,0.05890237611585865,13.781815617141326,0.5517627148264533,"['Colistin_I_R', 'Ceftazidime_I_S']",['Amikacin_I_S']
"frozenset({'Ceftriaxone_I_R', 'Amikacin_I_S'})",frozenset({'Minocycline_I_S'}),0.19822944457918992,0.4405772495755518,0.16897889886005335,0.8524409641502507,1.9348274677629969,0.08164351538246459,3.791179219916262,0.6026138618239507,"['Ceftriaxone_I_R', 'Amikacin_I_S']",['Minocycline_I_S']
"frozenset({'Ceftriaxone_I_R', 'Amikacin_I_S'})",frozenset({'Tigecycline_I_S'}),0.19822944457918992,0.9499151103565365,0.19306330341983993,0.9739385782454423,1.025290120798151,0.004762158696483804,1.921801892281814,0.030764795177144158,"['Ceftriaxone_I_R', 'Amikacin_I_S']",['Tigecycline_I_S']
"frozenset({'Ceftriaxone_I_S', 'Levofloxacin_I_S'})",frozenset({'Amikacin_I_S'}),0.11603201552267767,0.49941789958767885,0.1137763764249333,0.9805602006688963,1.9634062004554707,0.055827910947672664,25.750373853468147,0.5550891555929592,"['Ceftriaxone_I_S', 'Levofloxacin_I_S']",['Amikacin_I_S']
"frozenset({'Ceftriaxone_I_S', 'Amikacin_I_S'})",frozenset({'Levofloxacin_I_S'}),0.12044627698277953,0.34996361872422993,0.1137763764249333,0.9446234393878372,2.69920468542245,0.07162456147017884,11.7384751615108,0.7157271743165059,"['Ceftriaxone_I_S', 'Amikacin_I_S']",['Levofloxacin_I_S']
frozenset({'Ceftriaxone_I_S'}),"frozenset({'Amikacin_I_S', 'Levofloxacin_I_S'})",0.12437545476594712,0.3307543051176328,0.1137763764249333,0.9147815912636506,2.765743565872282,0.07263865931013289,7.8532995957821035,0.7291179574450235,['Ceftriaxone_I_S'],"['Amikacin_I_S', 'Levofloxacin_I_S']"
"frozenset({'Minocycline_I_S', 'Ceftriaxone_I_S'})",frozenset({'Amikacin_I_S'}),0.11845743390734902,0.49941789958767885,0.11494057724957556,0.9703112203112204,1.9428843481827798,0.05578081441702102,16.860986058026104,0.5505137738163001,"['Minocycline_I_S', 'Ceftriaxone_I_S']",['Amikacin_I_S']
"frozenset({'Ceftriaxone_I_S', 'Amikacin_I_S'})",frozenset({'Minocycline_I_S'}),0.12044627698277953,0.4405772495755518,0.11494057724957556,0.9542891663310512,2.165997375603041,0.06187468781488746,12.238296822060853,0.6120364332984342,"['Ceftriaxone_I_S', 'Amikacin_I_S']",['Minocycline_I_S']
frozenset({'Ceftriaxone_I_S'}),"frozenset({'Minocycline_I_S', 'Amikacin_I_S'})",0.12437545476594712,0.2839194761096289,0.11494057724957556,0.9241419656786272,3.254943895859371,0.079627963291531,9.439745312364586,0.7911781896616594,['Ceftriaxone_I_S'],"['Minocycline_I_S', 'Amikacin_I_S']"
"frozenset({'Ceftriaxone_I_S', 'Amikacin_I_S'})",frozenset({'Piperacillin tazobactam_I_S'}),0.12044627698277953,0.3363570215862236,0.11661411593499879,0.9681836488119211,2.878440426919203,0.07610116494792174,20.85855082786593,0.7419554162431684,"['Ceftriaxone_I_S', 'Amikacin_I_S']",['Piperacillin tazobactam_I_S']
"frozenset({'Ceftriaxone_I_S', 'Piperacillin tazobactam_I_S'})",frozenset({'Amikacin_I_S'}),0.11923356779044385,0.49941789958767885,0.11661411593499879,0.9780309194467047,1.9583417419643359,0.05706673794875021,22.785755607657233,0.5556114274853728,"['Ceftriaxone_I_S', 'Piperacillin tazobactam_I_S']",['Amikacin_I_S']
frozenset({'Ceftriaxone_I_S'}),"frozenset({'Amikacin_I_S', 'Piperacillin tazobactam_I_S'})",0.12437545476594712,0.32260489934513703,0.11661411593499879,0.9375975039001561,2.9063337407565926,0.07648998486922479,10.855256487994188,0.7490926291204318,['Ceftriaxone_I_S'],"['Amikacin_I_S', 'Piperacillin tazobactam_I_S']"
"frozenset({'Ceftriaxone_I_S', 'Tigecycline_I_S'})",frozenset({'Amikacin_I_S'}),0.12328401649284501,0.49941789958767885,0.1195003638127577,0.9693094629156012,1.9408784981793132,0.05793011924316829,16.310633438434873,0.5529377878208106,"['Ceftriaxone_I_S', 'Tigecycline_I_S']",['Amikacin_I_S']
"frozenset({'Ceftriaxone_I_S', 'Amikacin_I_S'})",frozenset({'Tigecycline_I_S'}),0.12044627698277953,0.9499151103565365,0.1195003638127577,0.9921465968586388,1.044458168989702,0.005086625320626731,6.37747594793441,0.048394738787443915,"['Ceftriaxone_I_S', 'Amikacin_I_S']",['Tigecycline_I_S']
frozenset({'Ceftriaxone_I_S'}),"frozenset({'Tigecycline_I_S', 'Amikacin_I_S'})",0.12437545476594712,0.48649041959738054,0.1195003638127577,0.9608034321372856,1.9749688656406563,0.05899289663605707,13.100881235346463,0.5637837663952766,['Ceftriaxone_I_S'],"['Tigecycline_I_S', 'Amikacin_I_S']"
"frozenset({'Levofloxacin_I_S', 'Imipenem_I_S'})",frozenset({'Amikacin_I_S'}),0.16643220955614843,0.49941789958767885,0.16325491147222895,0.9809093558729234,1.9641053247846454,0.0801356869519609,26.221331091827135,0.5888691238487148,"['Levofloxacin_I_S', 'Imipenem_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Imipenem_I_S'})",frozenset({'Levofloxacin_I_S'}),0.1919718651467378,0.34996361872422993,0.16325491147222895,0.8504106127605812,2.429997197596421,0.09607174285223671,4.345471248139966,0.7282876254945717,"['Amikacin_I_S', 'Imipenem_I_S']",['Levofloxacin_I_S']
"frozenset({'Meropenem_I_S', 'Imipenem_I_S'})",frozenset({'Amikacin_I_S'}),0.13951006548629638,0.49941789958767885,0.13250060635459618,0.9497566063977748,1.9017272051760603,0.06282678247809051,9.963142704400273,0.5510375045105853,"['Meropenem_I_S', 'Imipenem_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Imipenem_I_S'})",frozenset({'Piperacillin tazobactam_I_S'}),0.1919718651467378,0.3363570215862236,0.16335192820761582,0.8509159823120658,2.529799967603582,0.09878084341850693,4.4514696391059685,0.7483796711799509,"['Amikacin_I_S', 'Imipenem_I_S']",['Piperacillin tazobactam_I_S']
"frozenset({'Imipenem_I_S', 'Piperacillin tazobactam_I_S'})",frozenset({'Amikacin_I_S'}),0.16803298569003153,0.49941789958767885,0.16335192820761582,0.9721420323325636,1.9465502400598125,0.07943324743285378,17.969081822054765,0.5844830819936131,"['Imipenem_I_S', 'Piperacillin tazobactam_I_S']",['Amikacin_I_S']
"frozenset({'Tigecycline_I_S', 'Imipenem_I_S'})",frozenset({'Amikacin_I_S'}),0.20831918505942276,0.49941789958767885,0.1897889886005336,0.9110490161834904,1.8242217928825852,0.0857506587543397,5.627617356598721,0.5707111178408777,"['Tigecycline_I_S', 'Imipenem_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Imipenem_I_S'})",frozenset({'Tigecycline_I_S'}),0.1919718651467378,0.9499151103565365,0.1897889886005336,0.9886291850915983,1.0407552994083134,0.007432013134319987,4.404687794755712,0.04846285265202562,"['Amikacin_I_S', 'Imipenem_I_S']",['Tigecycline_I_S']
frozenset({'Imipenem_I_S'}),"frozenset({'Tigecycline_I_S', 'Amikacin_I_S'})",0.21101139946640796,0.48649041959738054,0.1897889886005336,0.8994252873563218,1.8488036991575005,0.0871339643342903,5.105752399431756,0.5818964848372945,['Imipenem_I_S'],"['Tigecycline_I_S', 'Amikacin_I_S']"
"frozenset({'Imipenem_I_S', 'Ampicillin sulbactam_I_S'})",frozenset({'Amikacin_I_S'}),0.10742178025709435,0.49941789958767885,0.10397768615086102,0.9679385865883946,1.938133549853796,0.05032932628489377,15.613226216381449,0.5422938546911602,"['Imipenem_I_S', 'Ampicillin sulbactam_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Ampicillin sulbactam_I_S'})",frozenset({'Imipenem_I_S'}),0.11120543293718166,0.21101139946640796,0.10397768615086102,0.9350054525627045,4.431066070018426,0.08051207211851855,12.139304474652755,0.8712032044636848,"['Amikacin_I_S', 'Ampicillin sulbactam_I_S']",['Imipenem_I_S']
frozenset({'Ampicillin sulbactam_I_S'}),"frozenset({'Amikacin_I_S', 'Imipenem_I_S'})",0.12709192335677905,0.1919718651467378,0.10397768615086102,0.8181297709923664,4.261717050917911,0.07957961257897389,4.442882924062007,0.8767850982113906,['Ampicillin sulbactam_I_S'],"['Amikacin_I_S', 'Imipenem_I_S']"
"frozenset({'Colistin_I_R', 'Imipenem_I_S'})",frozenset({'Amikacin_I_S'}),0.13376182391462527,0.49941789958767885,0.12619451855445063,0.943427017225748,1.8890532718283517,0.05939146940999153,8.848430396711382,0.5433081997595104,"['Colistin_I_R', 'Imipenem_I_S']",['Amikacin_I_S']
"frozenset({'Imipenem_I_S', 'Gentamicin_I_S'})",frozenset({'Amikacin_I_S'}),0.10089740480232841,0.49941789958767885,0.10002425418384671,0.9913461538461538,1.9850032501130068,0.04963428420362007,57.845042714312136,0.5519086364251238,"['Imipenem_I_S', 'Gentamicin_I_S']",['Amikacin_I_S']
"frozenset({'Amikacin_I_S', 'Gentamicin_I_S'})",frozenset({'Imipenem_I_S'}),0.11826340043657531,0.21101139946640796,0.10002425418384671,0.8457752255947497,4.008196844973739,0.07506932855206874,5.115835659842809,0.8511739849663458,"['Amikacin_I_S', 'Gentamicin_I_S']",['Imipenem_I_S']
"frozenset({'Meropenem_I_R', 'Amikacin_I_S'})",frozenset({'Levofloxacin_I_R'}),0.11874848411350958,0.6500363812757701,0.10470531166626243,0.8817401960784313,1.3564474565991465,0.02751447677113339,2.9592778536680986,0.2981897202439585,"['Meropenem_I_R', 'Amikacin_I_S']",['Levofloxacin_I_R']
"frozenset({'Amikacin_I_S', 'Piperacillin tazobactam_I_R'})",frozenset({'Levofloxacin_I_R'}),0.17681300024254185,0.6500363812757701,0.14195973805481446,0.802880658436214,1.235131881173281,0.027024855214640695,1.7753895480164483,0.2312595538241422,"['Amikacin_I_S', 'Piperacillin tazobactam_I_R']",['Levofloxacin_I_R']
"frozenset({'Amikacin_I_S', 'Levofloxacin_I_R'})",frozenset({'Piperacillin tazobactam_I_R'}),0.16866359447004609,0.6636429784137764,0.14195973805481446,0.8416738567730803,1.2682630332122689,0.030027327870739737,2.124456610454677,0.25443373743182474,"['Amikacin_I_S', 'Levofloxacin_I_R']",['Piperacillin tazobactam_I_R']
